price_vnd,sim_number
500000,909836004
5000000,943999266
3000000,933081975
1000000,708001975
1000000,898322531
1000000,769944078
5000000,777088852
3000000,978801568
12500000,973818586
5000000,768368777
3000000,783735666
13600000,384281888
450000,344230968
1000000,366263827
75000000,989071111
3000000,363102777
1000000,763691012
50000000,784666777
1000000,917226495
500000,385685677
1000000,852113299
299000000,985777779
3000000,888193678
500000,919639925
1000000,702677255
5000000,982180303
12000000,777259777
5000000,979291386
3000000,923100700
500000,836914886
500000,889761080
3000000,914709986
1000000,377441974
1000000,762599422
450000,327595839
1000000,983104604
500000,926345363
500000,925442007
450000,377334988
450000,332404969
3000000,918642742
450000,865463988
450000,867016181
5000000,773968986
450000,345415989
1000000,368534974
3000000,567112015
3000000,948550909
69900000,586838383
500000,877212129
3000000,888681010
1000000,364491168
3000000,866036669
1000000,762699022
11325000,828593678
1000000,858284684
500000,777998193
13125000,934325353
3000000,888910686
12000000,961268679
1000000,799164321
12000000,921379479
10000000,866456779
450000,865123274
450000,333073799
5000000,783886799
3000000,934281993
5000000,392601994
12000000,763131131
500000,964399858
888000000,967856789
5000000,825678912
450000,344270908
450000,862915191
450000,984626764
5000000,705644666
3000000,981955929
500000,368682787
5000000,967762001
12000000,966831179
450000,865567561
15000000,826101983
55000000,819697777
5000000,909860339
450000,332521539
500000,523302004
3000000,853882889
1000000,799191765
1000000,762612112
450000,865535387
3000000,931365178
450000,368983466
500000,931320631
1000000,975126633
450000,865930110
10000000,833363979
1000000,763153432
500000,926699681
5000000,937848838
500000,899625879
450000,866388118
450000,974192440
11325000,849489678
450000,337913086
3000000,989977796
1000000,705468876
1000000,946830159
3000000,398789386
450000,343881566
450000,973491881
450000,334191178
5000000,908338679
3000000,846661668
3000000,879263668
3000000,974871000
3000000,932157700
1000000,944361838
12000000,818868186
3000000,922683879
1000000,945575695
1000000,985463788
5000000,983199977
3000000,779309889
500000,879283738
500000,383088227
1000000,889676125
450000,343034689
3000000,353622626
450000,971822772
13500000,789999904
500000,879765511
5000000,566883968
500000,336355996
1000000,962853328
450000,989724441
1000000,934240514
450000,865680499
450000,333651345
5000000,966660243
1000000,976651545
1000000,778524321
3000000,968029179
450000,865218189
5000000,373737346
450000,325912088
450000,343443539
11325000,825548678
1000000,799022533
450000,339035886
3000000,902110539
500000,356989095
1000000,816453555
500000,909084897
125000000,768008888
450000,335777050
450000,332995839
1000000,705989981
500000,799141406
3000000,844474744
500000,367148586
5000000,938100303
1000000,762547123
5000000,939134678
1000000,949005491
3000000,913330053
500000,879286396
500000,964641913
3000000,706730666
450000,862898469
3000000,818005369
12500000,925867968
5000000,968682204
500000,941598539
450000,329436739
120000000,798787878
3000000,382866586
450000,336021002
3000000,366684866
500000,814129935
450000,865226079
500000,357926799
5000000,832907907
11325000,858637678
450000,379192879
1000000,773327333
450000,334150780
10600000,777777524
500000,325818424
3000000,776009922
1000000,328992090
1000000,888151747
66000000,855025555
1000000,329650022
1000000,702666433
500000,963692861
1000000,948687569
5000000,378938889
500000,886853599
1000000,947820064
450000,343710168
5000000,869669858
1000000,762503003
500000,967388804
450000,334011388
50000000,763986666
450000,343761339
13000000,707867999
1000000,812259696
10000000,969151996
1000000,931325066
450000,332040739
3000000,568569579
450000,332160170
1000000,782799110
500000,396837395
500000,877996228
3000000,369010110
12000000,909386336
1000000,764266234
1000000,708141941
10000000,865559889
3000000,926929679
450000,865870487
1000000,762635012
450000,357453663
3000000,776666012
13000000,929999980
450000,865982808
1000000,889807764
10000000,962122003
500000,932342566
450000,375983889
500000,987021694
5000000,911392006
5000000,866809868
1000000,942291334
450000,326031881
450000,358015139
1000000,708149749
3000000,904612018
14000000,922670888
1000000,705499210
1000000,353355878
500000,977058535
500000,877120385
1000000,996931997
450000,972996430
500000,988653809
13500000,708770777
3000000,936255535
1000000,708044833
1000000,776271571
5000000,913951102
5000000,888883994
3000000,869867222
3000000,853101818
3000000,936589839
500000,376642051
500000,927128808
170000000,774888999
3000000,815249888
450000,329546679
450000,867000824
1000000,834567327
5000000,819938899
1000000,941513716
500000,925856949
450000,865488439
1000000,795736734
5000000,862666693
250000,961542659
450000,865950350
58000000,792567777
450000,375856899
1000000,945649895
3000000,899786788
450000,343767566
500000,879929039
1000000,762692698
1000000,869939232
5000000,355805580
3000000,889555891
3000000,962515855
1000000,763676276
500000,943591385
1000000,799122331
3000000,901858468
13000000,865277979
1000000,776255600
3000000,949690979
3000000,929999895
450000,373262016
500000,877150206
3000000,878657979
450000,329266675
500000,814437492
1000000,702717712
5000000,765924567
500000,898081708
500000,974331130
1000000,946685419
5000000,799338979
13600000,788888187
105000000,823282828
5000000,912744868
1000000,763653345
1000000,799083654
1000000,948258426
1000000,705987575
1000000,762754343
450000,343060983
450000,983464560
1000000,923823403
1000000,942542082
450000,369060287
450000,336230293
3000000,886090991
450000,344040966
1000000,814527676
3000000,931485456
1000000,763757756
500000,798942968
500000,972286538
5000000,919919691
450000,334100805
1000000,947710930
1000000,708199455
450000,332071139
500000,965839352
96000000,986866969
450000,349047586
1000000,776222629
5000000,818636336
450000,329756839
3000000,899029333
10000000,901616866
500000,981963100
450000,343207368
1000000,886789264
500000,888568202
1000000,763511566
450000,353095399
5000000,703012567
50000000,901266366
83000000,353629999
5000000,918354789
500000,877157166
13500000,566622622
3000000,345393879
12000000,356987888
1000000,932365543
3000000,927911984
1000000,763069944
5000000,988857785
50000000,967333366
12000000,889616886
500000,586212004
1000000,964090771
3000000,979073599
5000000,773818188
3000000,964582022
450000,385734286
3000000,966290929
500000,832133234
5000000,855020292
11325000,825071678
1000000,945820990
10500000,768167979
450000,334250440
14460000,703398398
450000,335492679
1000000,763578078
450000,344092568
1000000,763624622
13000000,876012888
450000,335174639
99000000,913118866
5000000,921913777
5000000,968088286
10000000,366666589
12000000,912992626
5000000,902727997
450000,329647539
1000000,708188277
1000000,795689687
450000,327043689
10000000,777005000
13000000,979581986
500000,922742179
50000000,374006789
450000,985424561
450000,374512039
500000,925878086
5000000,938037678
69000000,988585588
10000000,352501888
500000,927510586
3000000,917087939
3000000,837279579
12000000,345678201
500000,849473886
500000,907795806
450000,334001879
70000000,996575757
450000,327210308
1000000,902206266
3000000,772801666
500000,985464518
3000000,702463535
450000,971878930
500000,965402627
500000,569220168
500000,586282004
11500000,829888800
100000000,788658888
5000000,794331333
500000,586391995
3000000,389662255
5000000,934224411
1000000,762655166
1000000,795622811
450000,379886039
500000,848841113
5000000,762287878
500000,961159318
5000000,965595579
500000,941592269
500000,877110782
3000000,929292572
450000,327385399
450000,346495468
1000000,765189123
12000000,975996399
5000000,783827999
11325000,825287678
5000000,792573555
399000,356697238
500000,902466818
1000000,763506206
1000000,763506006
5000000,844116777
3000000,767666630
5000000,862866839
1000000,903145881
500000,944914791
5000000,769210555
1000000,708075123
3000000,971066116
450000,329367439
450000,348066286
450000,866512362
3000000,889555962
5000000,336358668
450000,332917466
1000000,903265289
500000,942971486
76500000,398759999
450000,343207889
168000000,988797989
5000000,898682008
3000000,868492007
500000,879818262
10300000,888969303
450000,985345763
1000000,782795432
5000000,853110789
5000000,332031234
450000,862897894
5000000,946725777
450000,383010698
12000000,993889989
3000000,933363318
500000,784912968
1000000,941012390
450000,862979569
1000000,372781172
450000,343758139
5000000,827150150
450000,343611286
450000,971776937
1000000,823121567
10000000,819888828
450000,865006189
450000,356821771
3000000,869611566
5000000,779995979
11325000,826064678
450000,378073799
450000,337482799
5000000,847080847
500000,971016380
5000000,971962018
500000,329632486
500000,916319656
450000,984550549
50000000,355555522
1000000,372591048
1000000,947964758
500000,857178986
3000000,969591279
1000000,762681967
3000000,989242233
1000000,888898100
450000,343710268
450000,333184889
1000000,705988677
1000000,762782582
3000000,797868607
450000,326310178
450000,334478039
450000,344071274
450000,327806239
1000000,763639632
12000000,924072008
1000000,886514089
1000000,366766737
450000,345840990
1000000,909108936
450000,363147776
12800000,836397879
5000000,357788996
500000,967089194
450000,328723739
3000000,988090375
10000000,382937979
500000,879591679
5000000,325999268
3000000,943471985
450000,973277714
500000,869376334
500000,879286338
1000000,795600399
3000000,888821568
1000000,799084094
3000000,814909192
1000000,773344955
500000,877331107
1000000,961767987
450000,865380079
1000000,901151448
139000000,962826868
500000,905563617
500000,928168185
1000000,948036493
1000000,918518007
500000,877107755
11325000,849982678
500000,905154752
450000,327260182
1000000,708144711
450000,348865039
450000,866149068
500000,345797242
60000000,377803778
800000000,978336061
55000000,568448888
3000000,898693838
5000000,913242678
450000,326493444
450000,866123402
450000,974824987
3000000,395929166
450000,334637039
450000,326433966
1000000,913707701
1000000,795759678
1000000,798184488
1000000,763752756
500000,879769123
3000000,839883777
1000000,949150906
500000,784401333
12500000,971331818
450000,986422742
3000000,762037879
450000,865387486
3000000,914372012
450000,372657679
450000,866375707
1000000,974333659
11500000,922954888
450000,989084443
3000000,386308777
3000000,327112030
500000,909723094
10000000,812898689
1000000,705964543
500000,948666541
500000,835683538
5000000,772949969
1000000,942237737
500000,326539669
1000000,702651975
10000000,703663888
12000000,909138118
90000000,931310000
1000000,921787611
1000000,945516881
3000000,767463999
1000000,567159168
5000000,828353739
3000000,966759123
5000000,967462008
3000000,932662010
1000000,334598768
1000000,996942004
1000000,382886697
450000,332167699
12900000,589717171
450000,329600027
11325000,842743678
450000,335018439
3000000,886491989
450000,343011172
3000000,926627879
450000,329341977
450000,333784966
1000000,826696079
3000000,397027555
450000,326402662
450000,332455186
3000000,855215521
450000,354880969
500000,974309441
450000,867005305
12000000,827366868
500000,877150992
1000000,963169692
3000000,824221368
3000000,901812016
12000000,901198889
450000,326310498
500000,879610889
1000000,889893962
13000000,854236999
12000000,394949474
10000000,383306777
5000000,567567839
5000000,888838836
500000,961889267
13600000,785987789
1000000,812354565
450000,866181469
5000000,788888573
1000000,947974651
12500000,965555373
5000000,896669398
450000,983979817
450000,334850386
5000000,814373373
450000,327022206
500000,357669477
3000000,965044368
500000,941592469
5000000,832172737
5000000,977776526
450000,343181175
450000,327171274
450000,326714686
450000,332492839
5000000,365369456
450000,344080985
5000000,926147555
13000000,708728292
500000,945327996
1000000,949520502
5000000,337875787
1000000,886674561
5000000,938136464
3000000,814212428
5000000,866892889
450000,329417227
12900000,923053999
500000,877180709
3000000,582737222
3000000,972662959
3000000,812595789
3000000,947889179
12000000,372111000
3000000,785035268
1000000,941522660
3000000,836511311
1000000,763100799
500000,973294746
3000000,909210384
5000000,869994445
500000,367950779
500000,889247166
1000000,766023399
450000,333844386
500000,879286993
450000,335944491
1000000,889712941
500000,783923353
12000000,948246468
1000000,565378388
450000,344615456
450000,865742348
13000000,798451111
3000000,799692468
3000000,839944499
500000,817242886
3000000,393363699
5000000,856686996
900000000,966098906
11700000,993939494
450000,347999087
1000000,935743663
13000000,766204444
5000000,786508555
1000000,947185457
500000,888503589
10000000,399859666
450000,333687299
1000000,944863672
450000,867012489
500000,934187966
50000000,777779339
500000,877113307
450000,866402440
500000,965068758
10000000,935558181
500000,977938069
5000000,839980980
15000000,902020262
5000000,342271990
500000,705429992
3000000,766797985
1000000,353148998
500000,387424257
12000000,847797888
5000000,909098914
12800000,853196969
500000,877998874
450000,344052882
450000,865210876
500000,326249593
3000000,823928686
1000000,981718798
450000,865923922
1000000,926340579
450000,343281075
10500000,901902907
500000,904361039
12000000,912788979
450000,335480770
450000,862981469
1000000,763615353
450000,343627339
5000000,912288345
5000000,915818787
1000000,795671571
450000,328050495
3000000,911110497
450000,342203773
5000000,842822866
3000000,914340004
3000000,938470444
450000,862974739
450000,972283421
179000000,775889999
450000,866236079
1000000,909609163
15000000,888133579
5000000,962896399
3000000,796272728
1000000,909265075
1000000,909263650
1000000,946646517
3000000,944344568
5000000,938451997
3000000,886457333
500000,869328441
1000000,823548555
1000000,703136567
450000,332948968
3000000,918911386
10000000,783988899
500000,823920345
3000000,986783210
15000000,816111984
3000000,931087668
450000,372631973
1000000,708031931
460000000,941789789
3000000,794067879
10000000,856138139
66000000,981288388
5000000,333868880
50000000,772007777
450000,329591266
450000,369319994
450000,325666590
1000000,932224755
500000,961411395
14000000,566666612
11325000,826514678
500000,585234538
400000000,326456789
1000000,834772872
1000000,941671220
450000,332578739
3000000,366863966
450000,332271739
3000000,834268222
12000000,398555567
12500000,357055055
450000,376200786
3000000,949058383
3000000,917009559
450000,985965684
11050000,922178279
1000000,763070076
450000,981534517
450000,329525386
1000000,936889906
5000000,966582528
5000000,372171986
500000,936007522
10000000,886401999
1000000,763602020
1000000,869877383
3000000,767306688
450000,865263265
79000000,392000777
3000000,776002000
1000000,763022654
1000000,948859713
1000000,705940942
3000000,396636669
500000,907870180
3000000,706076700
12000000,902021994
450000,343160472
450000,865095879
78000000,788479999
1000000,941969642
3000000,765626676
3000000,849920666
450000,349855466
3000000,941608386
5000000,969123258
500000,877151293
500000,877994579
12000000,385779668
500000,879928079
3000000,936678239
500000,337035996
1000000,943889023
450000,326758288
500000,877115879
12200000,982499889
3000000,901845599
1000000,898036060
500000,904465828
3000000,967899010
500000,814616486
3000000,762079089
500000,877330332
500000,373030517
450000,336052679
3000000,901452002
10000000,913137776
3000000,356886879
1000000,945883215
12000000,938568268
5000000,898232789
10000000,362396839
5000000,376356595
139000000,969044444
450000,328720399
12000000,826071983
11325000,827764678
450000,333488802
450000,343180966
10300000,888862962
3000000,703696669
450000,327801939
3000000,372155556
1000000,941088861
450000,377107239
500000,978440901
500000,911691332
450000,342952882
5000000,869366266
3000000,568686989
10000000,889899969
5000000,395888851
60000000,348097777
500000,963875212
50000000,909999700
13300000,792959697
12000000,921111989
500000,587262005
3000000,945761997
500000,358818982
1000000,795271102
450000,329240196
5000000,862234586
1000000,593728989
1000000,705910918
1000000,375099978
1000000,925270384
1000000,898319811
1000000,763627527
3000000,901826111
500000,877119924
450000,357376479
450000,334312439
500000,928107786
1000000,942568253
3000000,931111892
450000,334996539
1000000,889893950
11325000,813251678
10000000,333334922
450000,989567065
3000000,788891986
12000000,342111000
1000000,763000422
500000,879882679
450000,327445586
5000000,789560666
450000,343260609
450000,989258794
11325000,829647678
1000000,366234679
3000000,969231236
500000,971870397
1000000,965700885
1000000,942110599
3000000,372833789
10000000,889635678
3000000,907571688
289000000,899997999
1000000,705635735
5000000,396430999
1000000,854212444
500000,763396566
3000000,901373663
5000000,366262679
1000000,766646810
5000000,854997779
3000000,825004666
500000,869995182
3000000,906649469
3000000,819186777
500000,931248113
3000000,765226969
5000000,842888186
500000,931806244
450000,348396486
1000000,942983573
450000,865489248
1000000,942770927
12000000,981979239
1000000,942631197
1000000,943821288
3000000,965063879
450000,865425179
10000000,845678946
3000000,902757939
500000,912128408
3000000,388926777
1000000,325601964
130000000,787558888
500000,877108880
450000,335149699
450000,334650799
450000,348760110
5000000,767848886
500000,919634068
450000,866243336
10000000,855121121
450000,984120376
1000000,886583958
11325000,845237678
11100000,763393839
1000000,826957234
5000000,786101214
5000000,942262229
1000000,941355154
1000000,762668665
5000000,358732732
5000000,924099333
500000,909238840
500000,971139484
450000,366120592
3000000,908779796
1000000,772212537
450000,343856199
500000,877996614
11325000,818709678
3000000,924812000
5000000,826269777
1000000,763055866
3000000,899148866
1000000,913332739
12000000,919296299
450000,334483799
1000000,962176116
10000000,969969226
500000,879401266
12000000,969661868
450000,338144989
500000,814900755
1000000,865844479
450000,329030985
1000000,708111033
3000000,567656568
10000000,906862525
450000,329258166
12000000,924092003
450000,372090893
500000,966541291
12000000,846111189
11325000,826624678
3000000,352465465
5000000,948338979
1000000,763055100
1000000,708166122
14000000,984568268
500000,585962007
399000000,902878888
89000000,358292929
3000000,932051881
3000000,901727975
450000,359081661
450000,344492009
1000000,935352351
5000000,794730730
3000000,837721970
500000,904727366
500000,886850699
450000,329290302
450000,336230206
450000,383221294
450000,332588499
500000,939410729
1000000,814599566
5000000,777388881
5000000,326022012
450000,333895766
500000,937382766
1000000,762673073
1000000,932070605
5000000,989777890
500000,965292216
3000000,567373779
10000000,783227799
450000,336210604
1000000,795684484
5000000,988222987
450000,344052379
5000000,378791678
3000000,902310839
3000000,966857778
450000,989857874
450000,335029288
500000,932462616
10000000,333133398
3000000,708760678
500000,326102639
500000,965811790
3000000,938555514
500000,961526319
500000,583411441
5000000,707779994
450000,343470639
3000000,933269567
450000,336196339
500000,879285686
5000000,906945677
3000000,912741379
450000,329180675
5000000,886326555
5000000,375677222
5000000,703070386
10000000,899864999
3000000,373669996
1000000,966300236
1000000,762566755
1000000,762574571
500000,909654471
5000000,782322345
3000000,817589777
450000,344421661
450000,346228579
3000000,966826179
1000000,705685695
1000000,763743943
500000,345782739
500000,344379537
500000,965824091
500000,392717689
80000000,852779779
500000,963347590
5000000,979072015
450000,365189366
450000,865067369
500000,345169455
15000000,935675656
5000000,989342010
500000,814410456
450000,332449009
1000000,909163897
450000,343488568
450000,343131001
450000,327435039
52000000,329161616
3000000,965120210
1000000,795683983
450000,343877765
1000000,889460113
5000000,982262633
1000000,932482003
10000000,378787850
3000000,983676675
450000,862929593
450000,334824239
500000,961680498
450000,982067844
500000,921812286
55000000,916989889
3000000,335526879
500000,869075422
3000000,915262008
450000,385901739
3000000,976812022
500000,383592379
10000000,833777775
3000000,888337838
1000000,946287760
1000000,866550118
3000000,703128666
500000,966963813
500000,905803857
450000,329171388
450000,334011191
3000000,888015559
500000,339382566
3000000,844467899
13800000,852436868
450000,865459099
3000000,848916969
500000,868930373
450000,329972166
450000,862950350
500000,869378535
450000,356029266
1000000,942050763
1000000,763020903
500000,925970788
10000000,898253939
3000000,522461994
450000,867011191
1000000,946345569
450000,334265879
3000000,921411989
450000,865987828
3000000,971668885
3000000,907362005
5000000,377566568
1000000,981526995
3000000,855262866
500000,912251390
1000000,946203820
500000,357371139
5000000,938940990
5000000,779333397
450000,329512639
10300000,888885518
1000000,838430909
5000000,822275222
3000000,889899967
500000,857501898
1000000,888188437
500000,815811422
1000000,799000304
450000,326555348
189000000,909690969
500000,962192161
1000000,981463787
450000,367842339
450000,355795558
10300000,888887178
5000000,368686585
500000,785942968
79000000,926887888
179000000,938866886
500000,981432622
450000,365247439
500000,981765692
500000,978849236
500000,859006110
1000000,702724722
450000,343673588
3000000,963484368
500000,879882262
450000,326527966
1000000,942007663
500000,971694320
12000000,799304050
3000000,929333626
5000000,827441999
500000,817122911
450000,332913788
450000,332925939
450000,326017986
1000000,817165234
10000000,707107171
500000,877002220
1000000,889802405
3000000,889886345
1000000,812183444
3000000,943581985
1000000,795734034
500000,813935154
125000000,909286999
5000000,981382013
1000000,763764564
3000000,908899931
450000,862898900
1000000,921939772
450000,342992013
1000000,945006407
450000,343140406
13000000,815305305
11000000,826898968
500000,979383485
1000000,896528179
13000000,795402222
1000000,343061295
1000000,898623432
3000000,365330777
450000,865887899
1000000,762615415
10000000,778667866
500000,877130179
3000000,906080817
5000000,842390666
450000,334448066
1000000,773323765
10000000,832870000
12000000,835212888
450000,327260205
1000000,943665201
450000,865204539
500000,969873183
5000000,823250666
450000,335318179
81500000,823616666
1000000,904976376
450000,359395388
500000,866103603
1000000,762588711
500000,877151156
3000000,972151180
10000000,392621368
450000,347867688
3000000,777954333
10000000,919071996
450000,975444961
500000,967304311
500000,817733077
1000000,948930769
11000000,336353739
1000000,877909092
500000,369105166
500000,915969204
5000000,342681998
1000000,849782333
10000000,904102026
450000,355175838
1000000,708196012
500000,377881767
500000,866900518
5000000,854851851
11000000,708014888
11325000,819324678
14000000,975829789
12000000,379953939
10000000,789363979
450000,334766939
500000,905062648
5000000,829898949
500000,766545515
11325000,852974678
450000,342847771
14000000,856197979
5000000,393989858
1000000,763755122
1000000,763751969
145000000,972468468
450000,862919130
10500000,987549555
5000000,981352003
500000,877156286
450000,343366630
3000000,916224424
5000000,868191618
3000000,767971666
1000000,763136343
500000,879933299
450000,329272539
5000000,844683456
450000,332894699
450000,332293199
1000000,795673273
450000,865202038
5000000,787331986
450000,862917466
10000000,979592003
5000000,828682004
3000000,772391993
500000,523351978
5000000,782222261
5000000,965552599
10000000,981332005
12000000,888858368
155000000,888556677
500000,853880776
5000000,333868169
5000000,981886786
10800000,858831999
3000000,929292031
3000000,919008277
11111000,383439439
3000000,785173968
3000000,938603223
1000000,935110694
900000000,969663192
3000000,899997337
500000,934129166
1000000,702755753
1000000,347891963
450000,335096345
1000000,799122744
12000000,829991980
450000,334220394
12000000,912052002
1000000,763547012
1000000,702777322
1000000,762598012
12000000,888483456
5000000,989828381
450000,375930110
500000,888039137
3000000,567365668
50000000,835111555
500000,878515159
1000000,763102003
500000,347844114
1000000,836728444
500000,879488855
5000000,779288799
1000000,928260880
68800000,788888338
500000,905568059
14000000,343828686
3000000,798668844
3000000,889561234
450000,335283234
3000000,969274668
500000,879198285
3000000,815888968
5000000,582232333
1000000,763188939
5000000,398698567
3000000,889366568
10800000,784880000
3000000,564983999
1000000,889651882
450000,359688166
1000000,702777557
10000000,817891386
3000000,582328555
3000000,705515355
12800000,399618899
450000,334389039
5000000,976166279
68000000,766689689
12000000,868685353
500000,877991163
12000000,345651222
1000000,926363926
1000000,708055059
3000000,899883386
3000000,901261678
5000000,766302555
11325000,842403678
450000,329585039
450000,327260781
5000000,777528886
450000,327674639
450000,343904199
500000,941922066
500000,344603009
500000,798065086
1000000,795731977
450000,344245968
450000,343301971
5000000,328866988
450000,363355775
450000,866126664
10000000,869979799
500000,978709884
3000000,793836339
1000000,708173873
11325000,859027678
12800000,853038686
3000000,928616769
5000000,923181616
450000,866818378
450000,866017151
450000,328050492
450000,344461486
3000000,862270686
1000000,945702574
11325000,828840678
1000000,813136189
1000000,898147473
1000000,969815086
450000,327050209
3000000,866776379
150000000,888888247
5000000,938246474
5000000,584134953
450000,343200043
450000,987869946
500000,868323376
1000000,945708608
250000,981675117
500000,964710266
450000,326130402
450000,986469157
450000,862986439
5000000,815365616
5000000,398451996
3000000,813881102
11325000,843279678
450000,329522239
11325000,827794678
450000,866377007
1000000,763539229
450000,335784866
450000,354555479
53600000,838222288
500000,932654121
450000,329406199
3000000,888523568
450000,325744462
1000000,886116788
5000000,567896177
450000,363186776
450000,334529439
450000,344472839
12000000,393969669
3000000,926303668
1000000,853240444
5000000,989234656
3000000,367819222
450000,332080381
450000,344048366
1000000,983696747
450000,866364436
745000000,903998888
450000,343007266
10500000,852863939
3000000,767676318
1000000,795766266
15000000,706042019
1000000,346627699
80000000,938000444
3000000,929095679
450000,334711101
450000,972293754
12000000,703370370
15000000,932368479
450000,373080882
11429000,898208982
450000,333952066
3000000,927939839
450000,327615186
450000,344030205
450000,344234166
1000000,989711606
1000000,705224321
450000,334125558
10000000,813838989
80000000,335468888
10000000,886184184
500000,355563596
2500000000,933345678
3000000,704686777
3000000,867691986
3000000,772790790
140000000,768589999
3000000,986052279
1000000,945620112
3000000,568119979
450000,327320939
500000,977247553
450000,366379639
1000000,702769012
450000,367965557
1000000,946663486
450000,329210284
1000000,932331654
5000000,798840555
1000000,941429114
450000,865454039
1000000,708098498
500000,528962007
1000000,345693698
150000000,889886688
1000000,984728577
450000,865560676
500000,587251995
500000,877992214
3000000,825266262
500000,879765500
5000000,889939688
450000,343842234
450000,866168489
1000000,889035314
5000000,932341268
1000000,763588558
500000,389215539
10400000,924464999
450000,328097166
10000000,966660552
10175000,911767884
1000000,582858228
1000000,702658258
500000,973362950
500000,839013989
10000000,382606606
1000000,916379083
1000000,904240502
3000000,774033336
12000000,799525999
1000000,921600727
500000,877993479
450000,334910879
1000000,762628008
450000,355219186
1000000,931216639
1000000,904347898
5000000,869667896
3000000,888088907
1000000,705906908
5000000,355595252
1000000,762686687
5000000,832468386
500000,877101525
3000000,901277287
10000000,912351996
450000,327180969
5000000,926876543
450000,334211149
450000,328757188
5000000,853673939
3000000,985638199
450000,865551039
450000,865094879
500000,966876040
1000000,767477234
3000000,842968679
1000000,372037623
3000000,978906069
1000000,941620453
450000,349101191
5000000,981171898
12000000,915228811
500000,877990266
500000,877177723
450000,983031270
450000,332351975
500000,865745855
450000,343777873
500000,817133899
3000000,902295995
450000,986734773
450000,329440988
500000,963846332
5000000,967259379
145000000,782348888
70000000,868068886
12000000,788005577
11325000,847971678
3000000,968866824
500000,349160273
3000000,858111779
500000,877118910
500000,926977336
12000000,916666173
1000000,795644633
500000,877007986
63000000,362996789
11500000,927047888
3000000,382971368
12000000,818828886
500000,939813158
1000000,795759359
3000000,988885224
3000000,798696239
3000000,849258668
500000,877996648
450000,866403640
5000000,373386979
450000,326540339
450000,328777605
52000000,901835265
450000,865112141
3000000,848976969
1000000,948372091
450000,376532112
5000000,899892288
5000000,909095342
1000000,909136932
3000000,971745566
500000,909621325
1000000,903135545
5000000,819360666
5000000,862013688
500000,877337743
1000000,799062200
3000000,948678961
